<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2024.01.05	12:30:00	16056.17	16078.11	16033.51	16077.46	3831	0	4
2024.01.05	12:45:00	16077.46	16078.43	16072.08	16074.68	3796	0	1
2024.01.05	13:00:00	16074.68	16085.78	16057.75	16061.66	2259	0	2
2024.01.05	13:15:00	16061.66	16077.81	16031.38	16059.47	4773	0	3
2024.01.05	13:30:00	16059.47	16075.49	15981.31	16006.74	4498	0	1
2024.01.05	13:45:00	16006.74	16014.06	15932.96	15961.69	3844	0	4
2024.01.05	14:00:00	15961.69	15982.3	15914.74	15920.66	3867	0	3
2024.01.05	14:15:00	15920.66	15939.52	15868.64	15889.87	4031	0	1
2024.01.05	14:30:00	15889.87	15937.49	15870.31	15902.65	1167	0	2
2024.01.05	14:45:00	15902.65	15918.27	15874.28	15874.75	3653	0	2
2024.01.05	15:00:00	15874.75	15896.97	15859.5	15863.3	4729	0	1
2024.01.05	15:15:00	15863.3	15905.42	15850.18	15904.09	1511	0	4
2024.01.05	15:30:00	15904.09	15930.0	15883.6	15893.3	565	0	2
2024.01.05	15:45:00	15893.3	15945.41	15880.76	15916.62	2124	0	3
2024.01.08	09:30:00	15916.62	15920.61	15872.47	15887.83	1713	0	3
2024.01.08	09:45:00	15887.83	15897.05	15863.24	15881.74	4771	0	1
2024.01.08	10:00:00	15881.74	15895.99	15846.99	15852.5	2506	0	3
2024.01.08	10:15:00	15852.5	15853.47	15838.63	15842.28	3475	0	2
2024.01.08	10:30:00	15842.28	15878.3	15832.31	15868.72	4918	0	1
2024.01.08	10:45:00	15868.72	15891.33	15815.24	15815.38	4050	0	2
2024.01.08	11:00:00	15815.38	15836.14	15809.44	15829.17	3870	0	3
2024.01.08	11:15:00	15829.17	15860.32	15816.49	15836.87	4859	0	1
2024.01.08	11:30:00	15836.87	15853.57	15786.63	15818.74	3599	0	4
2024.01.08	11:45:00	15818.74	15832.24	15765.3	15774.26	1541	0	3
2024.01.08	12:00:00	15774.26	15784.31	15750.19	15776.81	3770	0	2
2024.01.08	12:15:00	15776.81	15785.25	15757.83	15760.75	1947	0	3
2024.01.08	12:30:00	15760.75	15785.23	15748.28	15768.26	1989	0	2
2024.01.08	12:45:00	15768.26	15780.71	15756.91	15769.25	3401	0	3
2024.01.08	13:00:00	15769.25	15833.28	15751.52	15819.18	1919	0	1
2024.01.08	13:15:00	15819.18	15837.04	15799.04	15812.07	609	0	3
2024.01.08	13:30:00	15812.07	15829.34	15764.04	15780.68	4998	0	1
2024.01.08	13:45:00	15780.68	15799.75	15752.11	15786.55	3070	0	1
2024.01.08	14:00:00	15786.55	15797.7	15782.54	15793.68	3515	0	2
2024.01.08	14:15:00	15793.68	15840.16	15793.14	15836.15	4139	0	1
2024.01.08	14:30:00	15836.15	15869.97	15828.02	15862.42	3355	0	2
2024.01.08	14:45:00	15862.42	15879.09	15857.03	15873.85	3246	0	1
2024.01.08	15:00:00	15873.85	15932.96	15847.21	15919.78	4063	0	1
2024.01.08	15:15:00	15919.78	15940.86	15867.39	15883.03	1829	0	1
2024.01.08	15:30:00	15883.03	15896.62	15848.78	15863.43	4227	0	4
2024.01.08	15:45:00	15863.43	15866.32	15809.94	15834.95	3758	0	3
2024.01.09	09:30:00	15834.95	15852.8	15813.47	15823.16	1319	0	1
2024.01.09	09:45:00	15823.16	15823.86	15748.0	15780.82	1157	0	1
2024.01.09	10:00:00	15780.82	15822.57	15773.85	15800.8	4458	0	4
2024.01.09	10:15:00	15800.8	15815.77	15792.28	15794.23	4526	0	3
2024.01.09	10:30:00	15794.23	15799.97	15738.85	15749.06	4971	0	4
2024.01.09	10:45:00	15749.06	15754.34	15715.82	15718.03	954	0	1
2024.01.09	11:00:00	15718.03	15738.0	15690.69	15728.01	4530	0	2
2024.01.09	11:15:00	15728.01	15779.6	15717.45	15754.2	4385	0	1
2024.01.09	11:30:00	15754.2	15829.93	15749.21	15816.33	3954	0	2
2024.01.09	11:45:00	15816.33	15912.56	15815.44	15907.29	2740	0	1
2024.01.09	12:00:00	15907.29	15922.22	15901.2	15920.54	2788	0	1
2024.01.09	12:15:00	15920.54	15937.6	15876.05	15890.0	2428	0	3
2024.01.09	12:30:00	15890.0	15895.15	15812.72	15824.01	631	0	4
2024.01.09	12:45:00	15824.01	15857.66	15805.84	15832.64	2752	0	3
2024.01.09	13:00:00	15832.64	15840.25	15799.8	15807.73	1567	0	4
2024.01.09	13:15:00	15807.73	15813.86	15763.05	15795.18	1400	0	4
2024.01.09	13:30:00	15795.18	15837.76	15753.56	15776.54	751	0	4
2024.01.09	13:45:00	15776.54	15777.14	15749.22	15772.5	2559	0	1
2024.01.09	14:00:00	15772.5	15810.68	15764.2	15805.83	715	0	2
2024.01.09	14:15:00	15805.83	15823.7	15799.29	15811.01	4323	0	3
2024.01.09	14:30:00	15811.01	15827.78	15805.32	15806.41	4502	0	4
2024.01.09	14:45:00	15806.41	15811.47	15753.01	15774.65	4104	0	4
2024.01.09	15:00:00	15774.65	15777.4	15717.3	15723.24	1854	0	3
2024.01.09	15:15:00	15723.24	15729.06	15708.42	15708.57	1233	0	2
2024.01.09	15:30:00	15708.57	15738.1	15677.74	15707.23	2770	0	2
2024.01.09	15:45:00	15707.23	15779.59	15703.33	15762.1	3530	0	1
2024.01.10	09:30:00	15762.1	15781.3	15744.04	15766.44	592	0	2
2024.01.10	09:45:00	15766.44	15829.86	15746.85	15797.17	4355	0	1
2024.01.10	10:00:00	15797.17	15809.04	15766.12	15782.03	2473	0	4
2024.01.10	10:15:00	15782.03	15788.21	15734.57	15745.71	4188	0	1
2024.01.10	10:30:00	15745.71	15772.63	15699.55	15716.25	850	0	2
2024.01.10	10:45:00	15716.25	15728.09	15679.49	15694.22	2415	0	4
2024.01.10	11:00:00	15694.22	15768.8	15693.85	15760.19	2562	0	4
2024.01.10	11:15:00	15760.19	15780.35	15713.82	15735.14	716	0	2
2024.01.10	11:30:00	15735.14	15772.79	15732.34	15761.35	3683	0	2
2024.01.10	11:45:00	15761.35	15776.94	15720.87	15733.78	4690	0	3
2024.01.10	12:00:00	15733.78	15783.87	15727.07	15762.86	2932	0	4
2024.01.10	12:15:00	15762.86	15791.69	15759.01	15775.08	2281	0	4
2024.01.10	12:30:00	15775.08	15781.37	15753.08	15770.55	3362	0	3
2024.01.10	12:45:00	15770.55	15786.46	15759.58	15769.61	2124	0	2
2024.01.10	13:00:00	15769.61	15772.97	15722.53	15749.69	2118	0	2
2024.01.10	13:15:00	15749.69	15768.07	15748.56	15763.79	3917	0	3
2024.01.10	13:30:00	15763.79	15771.43	15734.56	15750.04	3159	0	4
2024.01.10	13:45:00	15750.04	15758.6	15707.69	15712.54	1687	0	1
2024.01.10	14:00:00	15712.54	15721.53	15648.98	15673.53	2333	0	4
2024.01.10	14:15:00	15673.53	15688.68	15657.94	15679.15	4256	0	2
2024.01.10	14:30:00	15679.15	15734.91	15658.23	15728.09	2879	0	1
2024.01.10	14:45:00	15728.09	15734.28	15725.9	15733.34	842	0	1
2024.01.10	15:00:00	15733.34	15740.15	15700.83	15730.0	4356	0	2
2024.01.10	15:15:00	15730.0	15741.47	15728.53	15739.13	3833	0	1
2024.01.10	15:30:00	15739.13	15788.33	15738.58	15779.81	1700	0	1
2024.01.10	15:45:00	15779.81	15818.84	15769.9	15786.92	4846	0	2
2024.01.11	09:30:00	15786.92	15801.46	15733.18	15774.52	4783	0	4
2024.01.11	09:45:00	15774.52	15824.22	15771.35	15809.09	4980	0	3
2024.01.11	10:00:00	15809.09	15870.63	15808.33	15822.71	2200	0	1
2024.01.11	10:15:00	15822.71	15878.78	15799.65	15870.75	4657	0	3
2024.01.11	10:30:00	15870.75	15884.32	15855.74	15876.78	4128	0	2
2024.01.11	10:45:00	15876.78	15887.74	15821.4	15839.01	4418	0	3
2024.01.11	11:00:00	15839.01	15854.68	15777.65	15796.89	2961	0	1
2024.01.11	11:15:00	15796.89	15855.33	15792.82	15848.43	1754	0	1
2024.01.11	11:30:00	15848.43	15910.31	15834.38	15902.42	1520	0	2
2024.01.11	11:45:00	15902.42	15912.51	15894.06	15897.14	4849	0	4
2024.01.11	12:00:00	15897.14	15899.85	15882.35	15885.51	2760	0	3
2024.01.11	12:15:00	15885.51	15933.58	15861.55	15931.42	4675	0	1
2024.01.11	12:30:00	15931.42	15948.41	15891.88	15897.19	2996	0	4
2024.01.11	12:45:00	15897.19	15910.65	15866.44	15869.64	2904	0	4
2024.01.11	13:00:00	15869.64	15892.51	15855.62	15889.99	829	0	3
2024.01.11	13:15:00	15889.99	15900.43	15861.0	15878.02	2309	0	3
2024.01.11	13:30:00	15878.02	15895.85	15865.82	15878.17	3002	0	1
2024.01.11	13:45:00	15878.17	15890.22	15851.31	15873.4	991	0	3
2024.01.11	14:00:00	15873.4	15909.25	15863.93	15884.23	1229	0	4
2024.01.11	14:15:00	15884.23	15933.35	15881.62	15928.46	3157	0	2
2024.01.11	14:30:00	15928.46	15934.19	15909.1	15931.61	1616	0	1
2024.01.11	14:45:00	15931.61	15964.24	15930.19	15952.06	3652	0	4
2024.01.11	15:00:00	15952.06	15966.29	15887.85	15888.37	2571	0	3
2024.01.11	15:15:00	15888.37	15892.79	15860.35	15887.17	2317	0	3
2024.01.11	15:30:00	15887.17	15896.28	15836.01	15861.23	1028	0	3
2024.01.11	15:45:00	15861.23	15862.23	15823.55	15823.68	2327	0	1
2024.01.12	09:30:00	15823.68	15834.14	15789.74	15796.77	2939	0	1
2024.01.12	09:45:00	15796.77	15800.81	15764.09	15786.74	3079	0	4
2024.01.12	10:00:00	15786.74	15815.73	15774.35	15815.43	1715	0	4
2024.01.12	10:15:00	15815.43	15815.97	15769.78	15774.66	625	0	1
2024.01.12	10:30:00	15774.66	15805.1	15769.68	15775.93	4706	0	3
2024.01.12	10:45:00	15775.93	15782.08	15756.14	15761.27	4810	0	3
2024.01.12	11:00:00	15761.27	15762.14	15751.12	15751.46	4568	0	2
2024.01.12	11:15:00	15751.46	15787.14	15741.2	15782.78	1804	0	3
2024.01.12	11:30:00	15782.78	15803.59	15780.78	15799.76	3211	0	4
2024.01.12	11:45:00	15799.76	15849.15	15795.65	15841.57	1134	0	4
2024.01.12	12:00:00	15841.57	15858.33	15831.26	15837.09	4575	0	1
2024.01.12	12:15:00	15837.09	15862.37	15801.79	15815.81	524	0	2
2024.01.12	12:30:00	15815.81	15821.21	15789.2	15809.18	2618	0	4
2024.01.12	12:45:00	15809.18	15828.87	15794.15	15817.02	4356	0	1
2024.01.12	13:00:00	15817.02	15849.0	15812.73	15822.81	3765	0	4
2024.01.12	13:15:00	15822.81	15834.95	15777.81	15789.51	4384	0	2
2024.01.12	13:30:00	15789.51	15815.37	15788.31	15792.63	2733	0	3
2024.01.12	13:45:00	15792.63	15803.62	15773.5	15800.02	928	0	2
2024.01.12	14:00:00	15800.02	15882.53	15789.6	15878.54	535	0	4
2024.01.12	14:15:00	15878.54	15940.18	15876.26	15937.41	1185	0	3
2024.01.12	14:30:00	15937.41	15945.84	15870.62	15911.08	758	0	3
2024.01.12	14:45:00	15911.08	15925.39	15879.71	15902.43	2515	0	2
2024.01.12	15:00:00	15902.43	15903.45	15846.12	15857.17	727	0	1
2024.01.12	15:15:00	15857.17	15863.71	15835.26	15839.13	1335	0	4
2024.01.12	15:30:00	15839.13	15862.09	15836.59	15849.26	2387	0	2
2024.01.12	15:45:00	15849.26	15899.65	15833.66	15887.1	3811	0	1
2024.01.15	09:30:00	15887.1	15892.48	15837.66	15864.72	3534	0	4
2024.01.15	09:45:00	15864.72	15906.78	15831.14	15844.69	761	0	1
2024.01.15	10:00:00	15844.69	15854.35	15777.69	15778.43	4564	0	3
2024.01.15	10:15:00	15778.43	15786.54	15741.14	15773.71	2973	0	2
2024.01.15	10:30:00	15773.71	15789.48	15732.79	15741.19	2069	0	4
2024.01.15	10:45:00	15741.19	15743.75	15721.35	15725.17	2222	0	1
2024.01.15	11:00:00	15725.17	15726.03	15695.15	15698.47	4317	0	4
2024.01.15	11:15:00	15698.47	15733.24	15685.69	15695.88	2592	0	1
2024.01.15	11:30:00	15695.88	15699.19	15636.94	15642.18	1606	0	4
2024.01.15	11:45:00	15642.18	15656.42	15571.18	15597.55	2411	0	2
2024.01.15	12:00:00	15597.55	15670.59	15587.42	15663.13	807	0	1
2024.01.15	12:15:00	15663.13	15682.82	15615.36	15623.95	1189	0	2
2024.01.15	12:30:00	15623.95	15624.41	15589.64	15590.69	1915	0	1
2024.01.15	12:45:00	15590.69	15651.61	15590.25	15647.27	1491	0	2
2024.01.15	13:00:00	15647.27	15741.66	15635.48	15736.98	2071	0	3
2024.01.15	13:15:00	15736.98	15738.91	15689.34	15701.18	791	0	3
2024.01.15	13:30:00	15701.18	15705.11	15674.61	15690.16	3245	0	3
2024.01.15	13:45:00	15690.16	15724.64	15683.7	15700.99	1018	0	4
2024.01.15	14:00:00	15700.99	15777.44	15684.13	15754.62	1476	0	2
2024.01.15	14:15:00	15754.62	15763.64	15723.81	15724.48	4900	0	3
2024.01.15	14:30:00	15724.48	15724.6	15715.41	15717.23	526	0	1
2024.01.15	14:45:00	15717.23	15750.91	15686.82	15741.52	1759	0	2
2024.01.15	15:00:00	15741.52	15764.92	15740.89	15755.26	2750	0	3
2024.01.15	15:15:00	15755.26	15759.58	15730.56	15743.96	1881	0	1
2024.01.15	15:30:00	15743.96	15758.86	15733.18	15740.14	1942	0	2
2024.01.15	15:45:00	15740.14	15744.44	15663.75	15698.07	1071	0	1
2024.01.16	09:30:00	15698.07	15701.55	15671.81	15691.06	2405	0	4
2024.01.16	09:45:00	15691.06	15696.06	15660.89	15683.17	3898	0	3
2024.01.16	10:00:00	15683.17	15719.53	15640.11	15690.63	3145	0	3
2024.01.16	10:15:00	15690.63	15700.92	15662.21	15673.87	4658	0	3
2024.01.16	10:30:00	15673.87	15689.81	15671.36	15688.68	3648	0	1
2024.01.16	10:45:00	15688.68	15726.75	15673.7	15720.19	4053	0	1
2024.01.16	11:00:00	15720.19	15725.65	15711.56	15725.29	2442	0	2
2024.01.16	11:15:00	15725.29	15744.18	15723.63	15736.46	3256	0	1
2024.01.16	11:30:00	15736.46	15762.32	15726.46	15738.41	3101	0	2
2024.01.16	11:45:00	15738.41	15746.62	15732.27	15738.73	4159	0	2
2024.01.16	12:00:00	15738.73	15755.3	15706.74	15716.79	2754	0	4
2024.01.16	12:15:00	15716.79	15753.49	15706.2	15726.86	2319	0	2
2024.01.16	12:30:00	15726.86	15739.13	15717.8	15724.18	815	0	1
2024.01.16	12:45:00	15724.18	15805.39	15722.05	15789.17	4367	0	4
2024.01.16	13:00:00	15789.17	15847.35	15759.33	15838.28	2459	0	1
2024.01.16	13:15:00	15838.28	15859.93	15815.68	15850.59	4093	0	1
2024.01.16	13:30:00	15850.59	15864.64	15809.4	15827.21	3551	0	2
2024.01.16	13:45:00	15827.21	15831.24	15779.36	15793.03	507	0	1
2024.01.16	14:00:00	15793.03	15859.13	15786.61	15830.28	3431	0	4
2024.01.16	14:15:00	15830.28	15846.44	15826.88	15838.76	2695	0	2
2024.01.16	14:30:00	15838.76	15860.2	15822.21	15854.0	1578	0	4
2024.01.16	14:45:00	15854.0	15866.82	15788.5	15800.16	1690	0	1
2024.01.16	15:00:00	15800.16	15840.31	15783.56	15829.24	3370	0	3
2024.01.16	15:15:00	15829.24	15860.02	15819.8	15843.67	888	0	1
2024.01.16	15:30:00	15843.67	15867.22	15806.27	15809.52	3228	0	1
2024.01.16	15:45:00	15809.52	15828.87	15778.2	15795.23	4307	0	2
2024.01.17	09:30:00	15795.23	15814.71	15780.99	15803.71	890	0	4
2024.01.17	09:45:00	15803.71	15831.56	15797.89	15805.66	535	0	2
2024.01.17	10:00:00	15805.66	15813.3	15777.23	15796.92	772	0	4
2024.01.17	10:15:00	15796.92	15797.54	15757.7	15794.03	3785	0	1
2024.01.17	10:30:00	15794.03	15828.03	15782.05	15786.54	4315	0	2
2024.01.17	10:45:00	15786.54	15822.9	15781.81	15791.58	4946	0	3
2024.01.17	11:00:00	15791.58	15839.55	15773.73	15837.54	629	0	2
2024.01.17	11:15:00	15837.54	15843.1	15734.05	15758.33	2669	0	3
2024.01.17	11:30:00	15758.33	15775.42	15728.93	15751.33	716	0	3
2024.01.17	11:45:00	15751.33	15758.11	15729.53	15757.1	2170	0	1
2024.01.17	12:00:00	15757.1	15768.34	15739.0	15766.56	1885	0	3
2024.01.17	12:15:00	15766.56	15781.16	15737.75	15755.38	3226	0	4
2024.01.17	12:30:00	15755.38	15757.49	15697.9	15701.51	4590	0	4
2024.01.17	12:45:00	15701.51	15730.85	15696.61	15711.93	4121	0	2
2024.01.17	13:00:00	15711.93	15765.68	15687.92	15765.56	786	0	2
2024.01.17	13:15:00	15765.56	15767.34	15708.5	15718.52	1581	0	4
2024.01.17	13:30:00	15718.52	15761.92	15708.05	15745.48	1737	0	4
2024.01.17	13:45:00	15745.48	15760.59	15719.39	15735.66	1628	0	4
2024.01.17	14:00:00	15735.66	15779.08	15727.39	15734.08	2089	0	4
2024.01.17	14:15:00	15734.08	15739.87	15701.33	15701.94	3232	0	2
2024.01.17	14:30:00	15701.94	15707.8	15691.49	15691.96	3828	0	1
2024.01.17	14:45:00	15691.96	15740.43	15665.98	15732.33	4729	0	1
2024.01.17	15:00:00	15732.33	15779.62	15688.61	15750.63	3663	0	2
2024.01.17	15:15:00	15750.63	15816.83	15735.85	15804.55	1842	0	4
2024.01.17	15:30:00	15804.55	15866.33	15804.46	15841.4	1328	0	2
2024.01.17	15:45:00	15841.4	15877.19	15824.54	15855.37	2195	0	2
2024.01.18	09:30:00	15855.37	15915.32	15851.35	15910.01	4098	0	4
2024.01.18	09:45:00	15910.01	15925.7	15908.04	15924.03	4969	0	1
2024.01.18	10:00:00	15924.03	15970.23	15913.76	15950.22	2265	0	3
2024.01.18	10:15:00	15950.22	15958.45	15940.26	15941.27	1292	0	3
2024.01.18	10:30:00	15941.27	15953.85	15931.45	15943.67	522	0	4
2024.01.18	10:45:00	15943.67	15945.23	15918.51	15922.2	846	0	2
2024.01.18	11:00:00	15922.2	15957.89	15915.12	15953.44	3365	0	3
2024.01.18	11:15:00	15953.44	15983.56	15914.35	15916.94	3153	0	4
2024.01.18	11:30:00	15916.94	15972.69	15916.82	15941.7	3394	0	4
2024.01.18	11:45:00	15941.7	15942.43	15908.86	15936.06	609	0	3
2024.01.18	12:00:00	15936.06	15974.03	15928.85	15973.02	2466	0	3
2024.01.18	12:15:00	15973.02	16002.74	15965.96	15996.88	1311	0	4
2024.01.18	12:30:00	15996.88	16071.84	15977.1	16054.43	2014	0	4
2024.01.18	12:45:00	16054.43	16082.96	16045.12	16077.77	3299	0	3
2024.01.18	13:00:00	16077.77	16084.41	16010.21	16028.6	1740	0	2
2024.01.18	13:15:00	16028.6	16043.98	16010.93	16026.82	3467	0	3
2024.01.18	13:30:00	16026.82	16035.28	15984.52	15990.34	1801	0	1
2024.01.18	13:45:00	15990.34	15990.93	15954.95	15974.42	2796	0	3
2024.01.18	14:00:00	15974.42	16046.99	15963.37	16022.15	2565	0	2
2024.01.18	14:15:00	16022.15	16053.59	16002.48	16042.52	2226	0	4
2024.01.18	14:30:00	16042.52	16073.05	15997.49	16020.86	1067	0	3
2024.01.18	14:45:00	16020.86	16032.19	15971.36	15989.36	3092	0	4
2024.01.18	15:00:00	15989.36	16013.63	15982.18	15990.71	4955	0	4
2024.01.18	15:15:00	15990.71	16003.98	15951.73	15952.92	3395	0	4
2024.01.18	15:30:00	15952.92	15956.62	15923.11	15932.26	3856	0	1
2024.01.18	15:45:00	15932.26	15957.07	15904.77	15942.33	4115	0	4
2024.01.19	09:30:00	15942.33	15982.38	15917.27	15978.81	671	0	2
2024.01.19	09:45:00	15978.81	16010.33	15971.14	15998.22	4067	0	3
2024.01.19	10:00:00	15998.22	15999.82	15896.37	15926.81	1591	0	2
2024.01.19	10:15:00	15926.81	15958.71	15919.83	15936.64	3491	0	2
2024.01.19	10:30:00	15936.64	15959.76	15934.11	15939.21	4927	0	4
2024.01.19	10:45:00	15939.21	15974.08	15932.71	15952.47	4524	0	4
2024.01.19	11:00:00	15952.47	16011.15	15950.25	16003.44	2364	0	3
2024.01.19	11:15:00	16003.44	16035.82	15933.41	15939.13	4271	0	1
2024.01.19	11:30:00	15939.13	15960.42	15907.8	15920.98	3283	0	1
