<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2024.01.03	14:05:00	15902.56	15903.54	15884.61	15898.87	2563	0	1
2024.01.03	14:10:00	15898.87	15914.04	15863.1	15872.74	3988	0	4
2024.01.03	14:15:00	15872.74	15878.97	15846.36	15854.81	1716	0	3
2024.01.03	14:20:00	15854.81	15862.99	15842.9	15860.76	2047	0	4
2024.01.03	14:25:00	15860.76	15892.77	15852.29	15876.13	2569	0	1
2024.01.03	14:30:00	15876.13	15922.04	15864.92	15912.39	803	0	3
2024.01.03	14:35:00	15912.39	15974.88	15900.85	15965.29	2349	0	2
2024.01.03	14:40:00	15965.29	15991.38	15964.62	15973.1	1102	0	3
2024.01.03	14:45:00	15973.1	15979.93	15951.05	15955.54	531	0	1
2024.01.03	14:50:00	15955.54	15966.57	15917.29	15917.38	2241	0	3
2024.01.03	14:55:00	15917.38	15938.99	15906.64	15922.53	3913	0	4
2024.01.03	15:00:00	15922.53	15922.62	15888.22	15908.2	4922	0	4
2024.01.03	15:05:00	15908.2	15916.6	15888.66	15901.04	2473	0	4
2024.01.03	15:10:00	15901.04	15903.6	15887.15	15890.34	3892	0	3
2024.01.03	15:15:00	15890.34	15891.95	15880.42	15888.12	1502	0	1
2024.01.03	15:20:00	15888.12	15907.92	15886.1	15907.63	3364	0	2
2024.01.03	15:25:00	15907.63	15920.74	15901.39	15910.77	3498	0	1
2024.01.03	15:30:00	15910.77	15913.58	15907.36	15908.24	1995	0	1
2024.01.03	15:35:00	15908.24	15917.76	15887.12	15889.91	2514	0	2
2024.01.03	15:40:00	15889.91	15904.51	15857.06	15860.12	3515	0	3
2024.01.03	15:45:00	15860.12	15862.75	15838.66	15851.71	1911	0	1
2024.01.03	15:50:00	15851.71	15855.8	15831.93	15851.06	3216	0	4
2024.01.03	15:55:00	15851.06	15908.59	15848.93	15883.14	1538	0	3
2024.01.04	09:30:00	15883.14	15891.51	15879.04	15885.8	2910	0	3
2024.01.04	09:35:00	15885.8	15904.72	15882.0	15903.81	766	0	3
2024.01.04	09:40:00	15903.81	15904.71	15881.08	15895.14	2509	0	2
2024.01.04	09:45:00	15895.14	15898.76	15873.39	15874.14	2763	0	3
2024.01.04	09:50:00	15874.14	15879.31	15854.22	15857.12	4222	0	3
2024.01.04	09:55:00	15857.12	15860.44	15838.06	15844.42	2189	0	4
2024.01.04	10:00:00	15844.42	15887.14	15836.3	15882.97	527	0	3
2024.01.04	10:05:00	15882.97	15888.72	15861.65	15868.52	681	0	4
2024.01.04	10:10:00	15868.52	15885.99	15859.65	15883.92	2927	0	2
2024.01.04	10:15:00	15883.92	15892.45	15851.8	15868.0	4155	0	2
2024.01.04	10:20:00	15868.0	15885.78	15864.5	15885.07	4507	0	4
2024.01.04	10:25:00	15885.07	15896.85	15875.18	15892.31	4137	0	3
2024.01.04	10:30:00	15892.31	15894.09	15885.37	15889.81	2029	0	2
2024.01.04	10:35:00	15889.81	15902.04	15872.3	15889.39	2705	0	2
2024.01.04	10:40:00	15889.39	15891.49	15876.55	15877.93	4497	0	3
2024.01.04	10:45:00	15877.93	15900.14	15870.13	15886.27	4275	0	3
2024.01.04	10:50:00	15886.27	15895.52	15876.33	15878.41	2542	0	2
2024.01.04	10:55:00	15878.41	15896.56	15849.61	15856.71	2664	0	1
2024.01.04	11:00:00	15856.71	15858.28	15828.67	15834.1	812	0	4
2024.01.04	11:05:00	15834.1	15851.94	15825.3	15837.51	1260	0	2
2024.01.04	11:10:00	15837.51	15867.22	15826.72	15866.17	2881	0	1
2024.01.04	11:15:00	15866.17	15875.14	15851.62	15869.36	2829	0	2
2024.01.04	11:20:00	15869.36	15890.49	15852.49	15867.54	3087	0	4
2024.01.04	11:25:00	15867.54	15876.63	15856.77	15873.0	1906	0	1
2024.01.04	11:30:00	15873.0	15903.69	15846.69	15896.81	1521	0	3
2024.01.04	11:35:00	15896.81	15906.72	15887.72	15901.07	2535	0	2
2024.01.04	11:40:00	15901.07	15901.08	15891.97	15893.99	4454	0	3
2024.01.04	11:45:00	15893.99	15919.94	15893.71	15914.23	4868	0	3
2024.01.04	11:50:00	15914.23	15927.31	15913.72	15922.28	735	0	1
2024.01.04	11:55:00	15922.28	15959.21	15904.85	15950.31	2099	0	2
2024.01.04	12:00:00	15950.31	15963.21	15943.34	15953.94	2845	0	4
2024.01.04	12:05:00	15953.94	15968.81	15931.15	15932.15	1471	0	4
2024.01.04	12:10:00	15932.15	15939.53	15901.36	15907.81	2089	0	4
2024.01.04	12:15:00	15907.81	15942.08	15902.54	15937.89	1078	0	2
2024.01.04	12:20:00	15937.89	15974.76	15914.81	15969.35	2587	0	1
2024.01.04	12:25:00	15969.35	15979.68	15964.15	15966.42	4477	0	4
2024.01.04	12:30:00	15966.42	15990.85	15957.3	15959.82	4678	0	3
2024.01.04	12:35:00	15959.82	15990.78	15957.62	15986.57	567	0	1
2024.01.04	12:40:00	15986.57	15990.33	15961.53	15966.86	3365	0	3
2024.01.04	12:45:00	15966.86	15972.18	15946.7	15951.01	4583	0	2
2024.01.04	12:50:00	15951.01	15969.12	15939.75	15962.95	3956	0	1
2024.01.04	12:55:00	15962.95	15964.23	15952.14	15956.14	777	0	1
2024.01.04	13:00:00	15956.14	15960.12	15944.51	15956.37	2253	0	2
2024.01.04	13:05:00	15956.37	15980.05	15952.76	15953.74	3886	0	1
2024.01.04	13:10:00	15953.74	15961.27	15952.18	15960.15	4908	0	4
2024.01.04	13:15:00	15960.15	15987.58	15958.18	15985.93	1821	0	1
2024.01.04	13:20:00	15985.93	15999.39	15981.32	15987.89	1774	0	1
2024.01.04	13:25:00	15987.89	15999.92	15982.14	15999.87	1624	0	3
2024.01.04	13:30:00	15999.87	16011.24	15958.42	15963.09	4527	0	2
2024.01.04	13:35:00	15963.09	15965.42	15959.47	15962.53	1309	0	1
2024.01.04	13:40:00	15962.53	15981.43	15946.84	15947.61	2147	0	1
2024.01.04	13:45:00	15947.61	15958.55	15906.54	15925.94	1105	0	1
2024.01.04	13:50:00	15925.94	15931.67	15903.42	15910.43	4728	0	2
2024.01.04	13:55:00	15910.43	15912.66	15900.33	15904.73	798	0	2
2024.01.04	14:00:00	15904.73	15929.87	15895.86	15921.55	2782	0	3
2024.01.04	14:05:00	15921.55	15939.28	15895.45	15897.98	1197	0	3
2024.01.04	14:10:00	15897.98	15901.03	15892.14	15898.85	2332	0	1
2024.01.04	14:15:00	15898.85	15903.13	15879.91	15890.45	3148	0	2
2024.01.04	14:20:00	15890.45	15899.05	15880.28	15884.87	3642	0	2
2024.01.04	14:25:00	15884.87	15909.29	15881.98	15903.24	3063	0	1
2024.01.04	14:30:00	15903.24	15919.03	15894.71	15913.25	2423	0	2
2024.01.04	14:35:00	15913.25	15951.59	15910.49	15937.68	1764	0	1
2024.01.04	14:40:00	15937.68	15941.0	15931.5	15935.21	4112	0	2
2024.01.04	14:45:00	15935.21	15947.26	15917.38	15922.98	3559	0	3
2024.01.04	14:50:00	15922.98	15932.39	15909.26	15919.26	3523	0	1
2024.01.04	14:55:00	15919.26	15933.7	15904.75	15923.95	3963	0	3
2024.01.04	15:00:00	15923.95	15934.24	15916.59	15927.46	1491	0	1
2024.01.04	15:05:00	15927.46	15941.02	15908.07	15908.23	4910	0	2
2024.01.04	15:10:00	15908.23	15915.34	15899.53	15910.18	4637	0	4
2024.01.04	15:15:00	15910.18	15915.52	15903.15	15914.61	2478	0	3
2024.01.04	15:20:00	15914.61	15970.04	15913.8	15960.36	1417	0	4
2024.01.04	15:25:00	15960.36	15995.17	15959.81	15994.63	2185	0	1
2024.01.04	15:30:00	15994.63	15995.14	15975.58	15979.5	2249	0	1
2024.01.04	15:35:00	15979.5	15984.11	15965.15	15974.62	4879	0	2
2024.01.04	15:40:00	15974.62	15980.62	15942.75	15948.49	1799	0	1
2024.01.04	15:45:00	15948.49	15954.87	15921.49	15938.15	4739	0	3
2024.01.04	15:50:00	15938.15	15948.45	15932.12	15944.17	1539	0	2
2024.01.04	15:55:00	15944.17	15966.53	15930.06	15966.27	4671	0	4
2024.01.05	09:30:00	15966.27	15969.95	15945.93	15953.41	4685	0	1
2024.01.05	09:35:00	15953.41	15954.16	15938.31	15941.92	3239	0	2
2024.01.05	09:40:00	15941.92	15956.31	15899.42	15903.53	984	0	1
2024.01.05	09:45:00	15903.53	15907.51	15887.65	15900.91	3279	0	3
2024.01.05	09:50:00	15900.91	15905.16	15879.27	15882.12	4601	0	1
2024.01.05	09:55:00	15882.12	15897.47	15867.44	15872.92	4675	0	2
2024.01.05	10:00:00	15872.92	15873.3	15856.89	15857.48	2558	0	2
2024.01.05	10:05:00	15857.48	15863.38	15855.33	15856.11	2659	0	3
2024.01.05	10:10:00	15856.11	15863.61	15813.19	15824.9	2228	0	2
2024.01.05	10:15:00	15824.9	15825.87	15780.33	15798.95	1460	0	3
2024.01.05	10:20:00	15798.95	15845.97	15795.09	15837.4	3441	0	1
2024.01.05	10:25:00	15837.4	15843.96	15807.18	15814.65	4933	0	4
2024.01.05	10:30:00	15814.65	15824.61	15792.48	15795.33	1702	0	3
2024.01.05	10:35:00	15795.33	15837.36	15792.37	15828.54	4289	0	1
2024.01.05	10:40:00	15828.54	15895.12	15826.32	15881.01	931	0	1
2024.01.05	10:45:00	15881.01	15882.53	15857.28	15860.27	752	0	2
2024.01.05	10:50:00	15860.27	15872.19	15821.8	15853.98	4553	0	4
2024.01.05	10:55:00	15853.98	15866.39	15840.2	15860.43	1006	0	2
2024.01.05	11:00:00	15860.43	15898.84	15854.19	15891.82	2362	0	2
2024.01.05	11:05:00	15891.82	15905.94	15872.22	15874.39	4469	0	2
2024.01.05	11:10:00	15874.39	15885.9	15868.32	15870.3	2069	0	2
2024.01.05	11:15:00	15870.3	15902.09	15863.26	15884.59	1854	0	2
2024.01.05	11:20:00	15884.59	15898.31	15882.43	15892.73	683	0	1
2024.01.05	11:25:00	15892.73	15894.79	15885.88	15886.28	3633	0	3
2024.01.05	11:30:00	15886.28	15898.74	15877.75	15884.19	1940	0	1
2024.01.05	11:35:00	15884.19	15886.96	15858.46	15859.8	1030	0	3
2024.01.05	11:40:00	15859.8	15864.76	15855.54	15855.84	2636	0	2
2024.01.05	11:45:00	15855.84	15857.74	15843.05	15851.38	1267	0	3
2024.01.05	11:50:00	15851.38	15856.35	15839.35	15855.86	4319	0	3
2024.01.05	11:55:00	15855.86	15860.09	15838.98	15846.21	3863	0	3
2024.01.05	12:00:00	15846.21	15855.86	15839.7	15854.99	4909	0	3
2024.01.05	12:05:00	15854.99	15881.9	15849.25	15873.5	4906	0	2
2024.01.05	12:10:00	15873.5	15901.09	15865.38	15876.61	4267	0	3
2024.01.05	12:15:00	15876.61	15884.96	15871.3	15883.25	2759	0	1
2024.01.05	12:20:00	15883.25	15895.34	15882.34	15884.53	1266	0	2
2024.01.05	12:25:00	15884.53	15901.66	15883.65	15884.84	693	0	1
2024.01.05	12:30:00	15884.84	15891.43	15870.3	15872.19	912	0	3
2024.01.05	12:35:00	15872.19	15893.34	15862.95	15878.2	1554	0	4
2024.01.05	12:40:00	15878.2	15879.71	15869.82	15876.76	4473	0	3
2024.01.05	12:45:00	15876.76	15914.78	15864.84	15914.76	1457	0	1
2024.01.05	12:50:00	15914.76	15948.23	15897.54	15943.45	917	0	1
2024.01.05	12:55:00	15943.45	15950.77	15929.43	15950.74	4708	0	2
2024.01.05	13:00:00	15950.74	15957.8	15928.23	15937.28	2460	0	3
2024.01.05	13:05:00	15937.28	15941.93	15903.39	15917.54	2386	0	2
2024.01.05	13:10:00	15917.54	15949.38	15898.35	15939.34	1857	0	4
2024.01.05	13:15:00	15939.34	15949.17	15931.98	15944.4	4764	0	3
2024.01.05	13:20:00	15944.4	15953.49	15929.62	15953.39	2066	0	4
2024.01.05	13:25:00	15953.39	15956.65	15914.45	15922.23	4368	0	4
2024.01.05	13:30:00	15922.23	15944.39	15907.99	15939.27	4964	0	1
2024.01.05	13:35:00	15939.27	15952.36	15937.67	15947.8	2528	0	4
2024.01.05	13:40:00	15947.8	15954.84	15925.24	15928.08	3652	0	1
2024.01.05	13:45:00	15928.08	15938.27	15913.41	15919.89	611	0	1
2024.01.05	13:50:00	15919.89	15936.58	15910.87	15924.97	4017	0	3
2024.01.05	13:55:00	15924.97	15934.84	15917.44	15926.23	4878	0	3
2024.01.05	14:00:00	15926.23	15938.63	15905.74	15921.28	1378	0	3
2024.01.05	14:05:00	15921.28	15926.22	15906.75	15919.73	545	0	1
2024.01.05	14:10:00	15919.73	15934.31	15915.43	15915.51	697	0	1
2024.01.05	14:15:00	15915.51	15933.17	15887.5	15918.58	4352	0	4
2024.01.05	14:20:00	15918.58	15952.1	15906.41	15945.44	1597	0	3
2024.01.05	14:25:00	15945.44	15951.84	15894.62	15899.49	2359	0	2
2024.01.05	14:30:00	15899.49	15919.76	15886.57	15895.54	2012	0	1
2024.01.05	14:35:00	15895.54	15920.05	15881.77	15899.04	1855	0	1
2024.01.05	14:40:00	15899.04	15908.87	15886.03	15904.69	1244	0	2
2024.01.05	14:45:00	15904.69	15912.33	15889.9	15898.31	2337	0	2
2024.01.05	14:50:00	15898.31	15901.34	15854.66	15867.03	4659	0	4
2024.01.05	14:55:00	15867.03	15884.39	15862.66	15873.24	2106	0	2
2024.01.05	15:00:00	15873.24	15904.99	15867.73	15904.64	4106	0	2
2024.01.05	15:05:00	15904.64	15905.82	15876.14	15877.36	3601	0	4
2024.01.05	15:10:00	15877.36	15895.68	15875.04	15893.21	4087	0	1
2024.01.05	15:15:00	15893.21	15897.91	15880.42	15887.62	3077	0	1
2024.01.05	15:20:00	15887.62	15892.54	15878.93	15886.83	2171	0	4
2024.01.05	15:25:00	15886.83	15889.27	15865.08	15868.22	1656	0	4
2024.01.05	15:30:00	15868.22	15875.18	15859.84	15862.53	1760	0	2
2024.01.05	15:35:00	15862.53	15894.79	15854.91	15886.22	2873	0	1
2024.01.05	15:40:00	15886.22	15902.9	15871.93	15897.02	2318	0	1
2024.01.05	15:45:00	15897.02	15938.46	15894.36	15928.55	2322	0	1
2024.01.05	15:50:00	15928.55	15960.31	15919.6	15950.12	2160	0	4
2024.01.05	15:55:00	15950.12	15973.72	15942.42	15958.37	4642	0	3
2024.01.08	09:30:00	15958.37	15990.27	15957.88	15990.23	3394	0	4
2024.01.08	09:35:00	15990.23	16024.76	15986.53	15998.5	4515	0	3
2024.01.08	09:40:00	15998.5	16025.31	15987.77	16013.83	4676	0	3
2024.01.08	09:45:00	16013.83	16018.85	16001.41	16008.77	3278	0	4
2024.01.08	09:50:00	16008.77	16014.14	15989.08	16010.3	912	0	2
2024.01.08	09:55:00	16010.3	16016.89	15986.54	15997.98	4844	0	3
2024.01.08	10:00:00	15997.98	16028.64	15994.77	16016.23	2652	0	2
2024.01.08	10:05:00	16016.23	16028.65	15988.09	15995.2	2188	0	3
2024.01.08	10:10:00	15995.2	16011.21	15970.84	16009.7	2361	0	1
2024.01.08	10:15:00	16009.7	16010.52	15995.33	16006.56	895	0	1
2024.01.08	10:20:00	16006.56	16028.34	16004.0	16028.12	3489	0	2
2024.01.08	10:25:00	16028.12	16052.47	16016.98	16042.08	714	0	4
2024.01.08	10:30:00	16042.08	16082.38	16033.12	16075.5	3743	0	2
2024.01.08	10:35:00	16075.5	16104.68	16068.71	16089.13	4250	0	3
2024.01.08	10:40:00	16089.13	16092.07	16048.45	16060.84	2399	0	3
2024.01.08	10:45:00	16060.84	16079.42	16047.84	16059.94	2225	0	3
2024.01.08	10:50:00	16059.94	16062.68	16038.89	16038.97	3529	0	1
2024.01.08	10:55:00	16038.97	16049.74	16028.67	16029.88	4371	0	4
2024.01.08	11:00:00	16029.88	16062.92	16026.43	16057.65	930	0	4
2024.01.08	11:05:00	16057.65	16079.05	16053.65	16069.57	2564	0	1
2024.01.08	11:10:00	16069.57	16075.21	16048.81	16057.18	1953	0	2
2024.01.08	11:15:00	16057.18	16079.09	16031.25	16039.08	550	0	4
2024.01.08	11:20:00	16039.08	16045.34	16033.39	16039.99	538	0	1
2024.01.08	11:25:00	16039.99	16043.61	16016.29	16018.23	2878	0	3
2024.01.08	11:30:00	16018.23	16022.21	16000.94	16006.39	3936	0	4
2024.01.08	11:35:00	16006.39	16021.04	15995.68	16012.36	3175	0	4
2024.01.08	11:40:00	16012.36	16034.2	16008.23	16033.64	1619	0	2
2024.01.08	11:45:00	16033.64	16060.63	16027.64	16045.02	2531	0	3
2024.01.08	11:50:00	16045.02	16049.84	15988.47	16003.77	4845	0	4
2024.01.08	11:55:00	16003.77	16022.36	15985.47	16009.6	4271	0	2
2024.01.08	12:00:00	16009.6	16016.61	16008.01	16011.23	1039	0	4
2024.01.08	12:05:00	16011.23	16019.35	16010.25	16019.06	3398	0	4
2024.01.08	12:10:00	16019.06	16053.65	16009.21	16048.72	3311	0	3
2024.01.08	12:15:00	16048.72	16051.09	16003.69	16011.59	2141	0	3
2024.01.08	12:20:00	16011.59	16014.82	15987.4	16001.2	2140	0	1
